2025-07-30 18:07:13,010 - cybersecurity_simulation - INFO - demo.py:29 - main - Starting cybersecurity simulation demo
2025-07-30 18:07:15,066 - cybersecurity_simulation - INFO - demo.py:174 - main - Demo completed successfully
2025-07-30 18:07:51,612 - cybersecurity_simulation - INFO - main.py:24 - main - Starting Digital Twin Cybersecurity Simulation
2025-07-30 18:07:51,617 - cybersecurity_simulation - INFO - main.py:29 - main - Configuration loaded successfully
2025-07-30 18:07:51,687 - cybersecurity_simulation - INFO - main.py:33 - main - Simulation engine initialized
2025-07-30 18:07:51,712 - cybersecurity_simulation - INFO - main.py:37 - main - Dashboard started
2025-07-30 18:07:51,732 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: encryption_disabled, Severity: high, System: ECG-6652, Description: Encryption is not enabled
2025-07-30 18:08:22,139 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MedicalDB-3349, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,139 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-7603, Description: Unencrypted UDP connection
2025-07-30 18:08:22,139 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-7603, Description: Unencrypted UDP connection
2025-07-30 18:08:22,139 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-7603, Description: Outdated firmware: FW-1.8
2025-07-30 18:08:22,139 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: Ultrasound-7603, Description: Weak or default password detected
2025-07-30 18:08:22,139 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-7603, Description: Outdated firmware version detected
2025-07-30 18:08:22,144 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Ultrasound-7603, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,144 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_encryption, Severity: high, System: Ultrasound-7603, Description: Weak encryption algorithm detected
2025-07-30 18:08:22,144 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Monitor-6543, Description: Firewall is not enabled
2025-07-30 18:08:22,144 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Monitor-6543, Description: Outdated firmware: FW-1.6
2025-07-30 18:08:22,144 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Monitor-6543, Description: Outdated firmware version detected
2025-07-30 18:08:22,144 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Monitor-6543, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,149 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Monitor-6543, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,149 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: X-Ray-6367, Description: Firewall is not enabled
2025-07-30 18:08:22,154 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-6367, Description: Unencrypted TCP connection
2025-07-30 18:08:22,154 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-6367, Description: Unencrypted HTTP connection
2025-07-30 18:08:22,154 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: X-Ray-6367, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,154 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: X-Ray-6367, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,154 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Firewall-5820, Description: Firewall is not enabled
2025-07-30 18:08:22,154 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-5820, Description: Unencrypted HTTPS connection
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Firewall-5820, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Firewall-5820, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: VitalSigns-7112, Description: Firewall is not enabled
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: VitalSigns-7112, Description: Outdated firmware: FW-2.2
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: VitalSigns-7112, Description: Weak or default password detected
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: VitalSigns-7112, Description: Outdated firmware version detected
2025-07-30 18:08:22,159 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: VitalSigns-7112, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,164 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: VitalSigns-7112, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,164 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Backup-5464, Description: Unencrypted HTTPS connection
2025-07-30 18:08:22,164 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Backup-5464, Description: Unencrypted HTTPS connection
2025-07-30 18:08:22,169 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Backup-5464, Description: Unencrypted FTP connection
2025-07-30 18:08:22,169 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Backup-5464, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,169 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Backup-5464, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,169 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: X-Ray-8011, Description: Firewall is not enabled
2025-07-30 18:08:22,169 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-8011, Description: Unencrypted FTP connection
2025-07-30 18:08:22,174 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: X-Ray-8011, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,174 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: X-Ray-8011, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,174 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-5516, Description: Unencrypted FTP connection
2025-07-30 18:08:22,174 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-5516, Description: Unencrypted FTP connection
2025-07-30 18:08:22,174 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MainFrame-5516, Description: Outdated firmware: FW-2.2
2025-07-30 18:08:22,174 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MainFrame-5516, Description: Outdated firmware version detected
2025-07-30 18:08:22,179 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MainFrame-5516, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,179 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MainFrame-5516, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,179 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ResearchDB-3562, Description: Unencrypted TCP connection
2025-07-30 18:08:22,184 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ResearchDB-3562, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,184 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ResearchDB-3562, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,184 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-6115, Description: Unencrypted UDP connection
2025-07-30 18:08:22,184 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-6115, Description: Unencrypted SSH connection
2025-07-30 18:08:22,184 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ER-6115, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,189 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ER-6115, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,189 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ER-4302, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,189 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ER-4302, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,189 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: MRI-1332, Description: Firewall is not enabled
2025-07-30 18:08:22,189 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MRI-1332, Description: Outdated firmware: FW-1.4
2025-07-30 18:08:22,189 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MRI-1332, Description: Outdated firmware version detected
2025-07-30 18:08:22,194 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MRI-1332, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,194 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MRI-1332, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,194 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_cpu_usage, Severity: medium, System: ICU-7707, Description: Unusually high CPU usage: 100.0%
2025-07-30 18:08:22,194 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ICU-7707, Description: Unencrypted UDP connection
2025-07-30 18:08:22,199 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ICU-7707, Description: Unencrypted UDP connection
2025-07-30 18:08:22,199 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ICU-7707, Description: Unencrypted HTTP connection
2025-07-30 18:08:22,199 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ICU-7707, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,199 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ICU-7707, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,199 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Server-7816, Description: Unencrypted SSH connection
2025-07-30 18:08:22,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Server-7816, Description: Unencrypted TCP connection
2025-07-30 18:08:22,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Server-7816, Description: Unencrypted TCP connection
2025-07-30 18:08:22,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Server-7816, Description: Outdated firmware: FW-2.2
2025-07-30 18:08:22,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Server-7816, Description: Outdated firmware version detected
2025-07-30 18:08:22,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Server-7816, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Server-7816, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: CT-9979, Description: Unencrypted FTP connection
2025-07-30 18:08:22,214 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: CT-9979, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,214 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: CT-9979, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,214 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ER-9373, Description: Firewall is not enabled
2025-07-30 18:08:22,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-9373, Description: Unencrypted SSH connection
2025-07-30 18:08:22,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: ER-9373, Description: Weak or default password detected
2025-07-30 18:08:22,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ER-9373, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-3504, Description: Unencrypted UDP connection
2025-07-30 18:08:22,229 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: Ultrasound-3504, Description: Weak or default password detected
2025-07-30 18:08:22,229 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Ultrasound-3504, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,229 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Ultrasound-3504, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Hub-8238, Description: Unencrypted UDP connection
2025-07-30 18:08:22,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Hub-8238, Description: Unencrypted FTP connection
2025-07-30 18:08:22,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Hub-8238, Description: Unencrypted UDP connection
2025-07-30 18:08:22,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Hub-8238, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Hub-8238, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Switch-8101, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Switch-8101, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: MedicalDB-9492, Description: Firewall is not enabled
2025-07-30 18:08:22,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MedicalDB-9492, Description: Unencrypted UDP connection
2025-07-30 18:08:22,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MedicalDB-9492, Description: Unencrypted FTP connection
2025-07-30 18:08:22,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MedicalDB-9492, Description: Unencrypted SSH connection
2025-07-30 18:08:22,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MedicalDB-9492, Description: Unencrypted SSH connection
2025-07-30 18:08:22,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MedicalDB-9492, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MedicalDB-9492, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-6589, Description: Unencrypted TCP connection
2025-07-30 18:08:22,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-6589, Description: Unencrypted FTP connection
2025-07-30 18:08:22,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ECG-6589, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ECG-6589, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: PatientDB-4020, Description: Firewall is not enabled
2025-07-30 18:08:22,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientDB-4020, Description: Unencrypted HTTP connection
2025-07-30 18:08:22,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientDB-4020, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,274 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientDB-4020, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,274 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Monitor-5221, Description: Unencrypted HTTP connection
2025-07-30 18:08:22,274 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Monitor-5221, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Monitor-5221, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_memory_usage, Severity: medium, System: AdminDB-1659, Description: Unusually high memory usage: 100.0%
2025-07-30 18:08:22,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: AdminDB-1659, Description: Unencrypted SSH connection
2025-07-30 18:08:22,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: AdminDB-1659, Description: Unencrypted TCP connection
2025-07-30 18:08:22,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: AdminDB-1659, Description: Unencrypted FTP connection
2025-07-30 18:08:22,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: AdminDB-1659, Description: Weak or default password detected
2025-07-30 18:08:22,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: AdminDB-1659, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: AdminDB-1659, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,289 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ArchiveDB-4473, Description: Firewall is not enabled
2025-07-30 18:08:22,289 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ArchiveDB-4473, Description: Unencrypted TCP connection
2025-07-30 18:08:22,289 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ArchiveDB-4473, Description: Unencrypted FTP connection
2025-07-30 18:08:22,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ArchiveDB-4473, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ArchiveDB-4473, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-3389, Description: Unencrypted TCP connection
2025-07-30 18:08:22,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-3389, Description: Unencrypted SSH connection
2025-07-30 18:08:22,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-3389, Description: Unencrypted FTP connection
2025-07-30 18:08:22,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MainFrame-3389, Description: Unencrypted communication protocol detected
2025-07-30 18:08:22,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MainFrame-3389, Description: Potentially dangerous open port detected
2025-07-30 18:08:22,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Switch-3473, Description: Firewall is not enabled
2025-07-30 18:08:22,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Switch-3473, Description: Unencrypted FTP connection
2025-07-30 18:08:22,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Switch-3473, Description: Outdated firmware: FW-2.6
